"Fecundity","Egg","parr","0_1","1_2","2_plus"
5883.24583053933,0.369550348789374,0.318265593342575,0.22275847633798,0.283754828593772,0.175913578068545
4388.08084145747,0.219664129201905,0.132927721254415,0.19553485830534,0.473224452779033,0.262936647090429
4754.20126594204,0.269776367847004,0.311285349557778,0.33434232641216,0.302120815882412,0.116390634474561
3661.47382602694,0.421276279829899,0.153362755898205,0.241114318253333,0.319132838586095,0.160972254277086
4324.68458539042,0.126529544443808,0.464929664971512,0.245780817276147,0.287687416952246,0.140555637706336
2158.17266723064,0.421274791265805,0.157554860807675,0.395730221343593,0.230077183995697,0.154456680348007
2967.95981268332,0.398385531370953,0.378190288287214,0.674273546761519,0.31868307635462,0.122233034785733
5300.56703695796,0.254968229944194,0.200603245089931,0.40485737495629,0.375735119374198,0.13463013599416
4785.18155712545,0.380297910124886,0.177609171376193,0.209167539024407,0.396179014708128,0.0516854727154563
4053.43849760077,0.443784024362818,0.220690302687406,0.334646732966384,0.237546669464008,0.337699210487298
7297.05103787441,0.129065648821667,0.327859037729307,0.383368157890991,0.306165475073964,0.146405263292358
3367.75945525769,0.456812696476013,0.26336662183681,0.570515967133945,0.288373346330813,0.104554122499671
4925.19274412235,0.211925586429291,0.336279984555356,0.253022788589585,0.397441297144211,0.106208640924053
4660.05613774935,0.339664247984354,0.249115224132286,0.211161662913553,0.390248690644109,0.134848430666597
6933.77729853232,0.411537858956654,0.311647717163513,0.25321188102927,0.322784292353453,0.14433419438292
3601.94879071676,0.270590159351351,0.306003835679364,0.645323733008574,0.208702526772575,0.123308696710367
3750.37920878927,0.219468478916395,0.401877442209496,0.126169380484525,0.311985108704518,0.187549910079804
4637.60688219163,0.422989187973363,0.205916815926134,0.203160274872482,0.287626973455491,0.131066545026148
2967.19970888551,0.321462684632686,0.25852127095062,0.568024185030691,0.258658328309212,0.15018221227549
3362.85951370054,0.333124688753868,0.122110894329804,0.207508322578536,0.397918950218933,0.0789695244142656
3656.45083173346,0.52728037033454,0.159140945152199,0.568839804844282,0.200013313177225,0.168436376873713
6506.84035007245,0.239816354635446,0.129740975405867,0.381574472446314,0.303871029090332,0.0519968258249452
3797.04847605258,0.328391405095455,0.296142556783193,0.123932598724869,0.337120707496663,0.160650091941595
4713.05118651142,0.250503754117332,0.306409955546429,0.226255649493543,0.277592248357583,0.0727863697197128
4489.5012390681,0.144248940303095,0.18853892696452,0.280864102506288,0.367374143864643,0.114293128560295
5355.46953235413,0.3949119171499,0.160951237734892,0.22829527203773,0.272152197831613,0.0794980048650052
3098.9762866989,0.117938401273775,0.108767813936655,0.173894012850742,0.441974847798327,0.12941479303111
3664.88987218158,0.172854744598888,0.375828330940917,0.607163097261859,0.336131473036103,0.076960666897683
3220.72428832454,0.828596849554712,0.33618665494527,0.245606146621432,0.301832986703175,0.230258102326067
4066.88183473366,0.316350532311691,0.189741886692507,0.451118756038344,0.543704220632574,0.134628264664956
1741.16927675464,0.364946940129329,0.293164498764106,0.132673620947926,0.532169011141,0.145428593897364
4916.59511462914,0.067724372857706,0.322511461645242,0.252141055494434,0.283909115756147,0.190469151204516
5659.0926564401,0.284494029674364,0.252976697182133,0.429184937820832,0.465077360231036,0.156221695233158
7198.1732020734,0.266086610708715,0.277198207814112,0.485802833784269,0.268991530425614,0.118279959127117
4722.2041147418,0.283370018460886,0.190961497972195,0.314992565641088,0.379991810169803,0.0819999339591054
7918.34961081458,0.438051753837436,0.143925617151579,0.289839669621249,0.215056597078741,0.177467184065394
4259.61575103013,0.492913532234415,0.656326618758612,0.203679099362967,0.394751654625965,0.142660863538646
2252.73544578125,0.553361282269426,0.208302523423361,0.378851358355814,0.247353483617779,0.0955112032974838
4177.12060017786,0.491511829893248,0.24580785896523,0.21622644131337,0.520110416803147,0.102977290105685
2953.22703180608,0.230602240208521,0.427940862005353,0.172160909010527,0.381900612997136,0.143138799673087
4277.8434177969,0.233081903805775,0.165739847446054,0.376987589012628,0.223835992290854,0.131733807192374
3814.81859675504,0.592113208291454,0.204801208317518,0.598123871473812,0.542835479126893,0.167000133883159
5897.58279731144,0.325532066712437,0.320396653603907,0.22042867492153,0.327666225792154,0.136853271609054
4174.805507273,0.635420672787541,0.376146535498727,0.148067798616786,0.365194034733826,0.137564087503513
2225.47978751394,0.59409113742253,0.210135027170136,0.464641831466356,0.478248491808323,0.0755552635468607
2624.69146034922,0.178887985605475,0.250865921122916,0.217136454264498,0.322451321110145,0.0698756407076938
11795.9868710356,0.345864311149392,0.114143505382184,0.21506723686615,0.307103084634372,0.0866156174086731
3998.32770238595,0.349591196382564,0.293848650056615,0.173969365569933,0.334576706319349,0.0930901354636706
3881.04256680478,0.381714734271847,0.276161559520517,0.147702012689855,0.256761891828488,0.115826090814357
5622.65706757308,0.42532429420832,0.391042195297977,0.291996667505688,0.786964609091073,0.080156473595598
3227.47206920982,0.119534917784638,0.315132364779432,0.615925060471555,0.402574876667556,0.40478419106657
5370.00706994637,0.248500702977038,0.171560933896248,0.109818551130277,0.34840491848806,0.0793270116698184
4619.32199165872,0.494782047452942,0.244505978422303,0.264698340658938,0.293196597016567,0.154458451981292
5693.09440873363,0.140537742481568,0.323706886995461,0.450443189424329,0.449445292557088,0.107770991714696
2467.68744993039,0.365636763436094,0.34079895237166,0.351609382365266,0.318269865984344,0.0830513486644053
5592.93381998654,0.170497832342802,0.239394168717572,0.755935655023354,0.400900582373955,0.292768206893854
2745.66564761792,0.679449274817291,0.510778968987925,0.276495979193658,0.340125096974171,0.0912914354968642
4642.9386333381,0.528945229984017,0.235796679439508,0.187565318754579,0.267791091829055,0.137363619365289
6184.16161324212,0.319478881465258,0.397558688021275,0.0546124157480643,0.315982758671683,0.071609664693775
5706.69189660443,0.482989578744277,0.216735691568526,0.379335055142601,0.546166351948024,0.0608750740688712
4913.69851313626,0.296480884025781,0.283832969497124,0.395969604519782,0.25280150680855,0.109640952441923
3489.67903851301,0.269680202736849,0.0891540970839799,0.244773230836143,0.261302479000541,0.162283076415838
3313.27059306194,0.733094264496285,0.227042257257815,0.211327151623566,0.303742564528965,0.148473652553836
5675.03445571661,0.503249496313886,0.382564169224811,0.446199094570757,0.232371756102909,0.227756683568634
4248.99717509267,0.369336698040701,0.178896219872629,0.928612978552116,0.372191694043116,0.149870295431523
2288.99280912445,0.196765391395447,0.436971234453935,0.280685740126969,0.358302933401773,0.146147532520297
2953.617982124,0.372480683055381,0.276136187723038,0.169550374407463,0.516465950319292,0.145066618042008
3946.9287161374,0.31339245508011,0.171652961962512,0.190558000894365,0.386766800859383,0.0764835043118074
6409.7041227861,0.196349881474422,0.312114568427076,0.331932359035162,0.323813176273679,0.322143820665871
4623.18826988346,0.314073938700461,0.152123285872637,0.245102088836447,0.320528078227576,0.198444748889062
2969.80144552561,0.900406233044314,0.338092264980361,0.131424460706655,0.226860505713169,0.108361297094222
4386.20955554629,0.264093971320497,0.163044292122078,0.569018729087453,0.538959768152076,0.0723884773609898
2429.7553790907,0.382265762679171,0.273573653217743,0.364966667617547,0.316273704158383,0.113533591658869
4612.53566214603,0.103410194369113,0.400218855802601,0.343559832999398,0.344704651265309,0.149322190045951
1714.96993543306,0.377501234047838,0.160573261360862,0.305957067570517,0.406736901836259,0.0787798512401238
3358.15371587854,0.2672433680518,0.205987295616452,0.400837907752622,0.352173073612618,0.158965279113677
2862.77558392104,0.365972030562788,0.477488432030885,0.121104379490263,0.429477645415638,0.240610169850082
2028.25764349899,0.289583264130039,0.189990082799949,0.20000400031889,0.307850305136996,0.244703973091513
1881.1280610387,0.44405438138256,0.26670580486877,0.282168252664927,0.287718160974726,0.110078936512723
5611.9025200089,0.39947123943004,0.135510464096179,0.315680420243935,0.280139617784502,0.182625223082314
4384.50317055081,0.23101010488505,0.404980619675149,0.369894435405793,0.291603328078232,0.210355038013079
2916.70471459611,0.61610265264338,0.226051679781309,0.284833635152754,0.48571826456952,0.190586238824629
3210.26801811983,0.749140929536062,0.302421869524762,0.405538132663751,0.251602294840343,0.188496122438027
5104.06049917312,0.694903427645234,0.327590574071632,0.0737419599286738,0.42234668832051,0.129208205258343
5075.04707955812,0.255297480863068,0.287892796758839,0.286802617326327,0.273620969097742,0.0788238257096762
3429.5823850025,0.242938818021512,0.230005498157769,0.286058545347271,0.211331964519009,0.0725764747992846
3695.24786211763,0.387929690148514,0.171990643392805,0.251212873200274,0.486228491443816,0.11533779203767
4626.49693129983,0.377992710536551,0.316470527072987,0.326630199009931,0.388429313591234,0.11976490499002
5694.97112108006,0.379044850417423,0.195648492071812,0.417089571400171,0.311096800951072,0.101613555531197
2856.48765229462,0.305011547895468,0.252659680863797,0.419970039496331,0.385212040869024,0.105846366931119
2999.66884411092,0.31014930252577,0.384365852525326,0.865601324936688,0.163175615809956,0.0981411697558168
4152.15757849251,0.139382420971389,0.178131212464356,0.269956490284356,0.350789136779339,0.169959502652536
4410.92092350354,0.220770836435026,0.227233784599824,0.393517162044926,0.280725554171301,0.107194802146085
5592.04922747334,0.166023561995881,0.140880353593043,0.159445682853117,0.304709254592006,0.0439880720347745
5508.76799110179,0.46496769379902,0.208131693455534,0.107386834992713,0.397965294555158,0.141644439198091
2545.58871119893,0.511607503570263,0.294723959522487,0.117552727777586,0.316008284986034,0.165988583594423
2579.18935117181,0.256272293424621,0.147367625066026,0.453272502975476,0.412926075314988,0.179735298890932
2827.74294674985,0.4409958539585,0.608373975907544,0.269577066976502,0.35324905125934,0.0839437577201613
2164.24380935346,0.485830091625574,0.176097292646514,0.449394685259111,0.473843083552366,0.213968660049047
3780.92054729704,0.186040583161806,0.211899707076271,0.402204955927721,0.413974108715385,0.176255266133287
4236.96556285031,0.287713491946178,0.285369023506154,0.193815792653556,0.377787470775101,0.289705321654706
4907.00962786848,0.346604990694706,0.183815628050256,0.111830046548523,0.393341102746727,0.072071403372775
7413.49745006425,0.32552174962348,0.198265672430906,0.297506215346389,0.29295133315423,0.26210476474095
3800.02636423015,0.223895157391183,0.196690266806908,0.241109795765798,0.255157451457054,0.127457047058307
2803.13604305583,0.155062055334707,0.210704067688779,0.145369364007087,0.237509815006904,0.282747992897808
2949.83231561943,0.481668439442684,0.179671947015403,0.10595477935828,0.544538130318039,0.0427590830624061
2790.89688671986,0.360401615485615,0.221460567763677,0.136207034035452,0.208611340367743,0.166820761469239
5319.3053840377,0.789526206751184,0.444030191837304,0.152636169803615,0.323906836093488,0.0645090313751252
2837.74351101244,0.251472777035317,0.226898670616261,0.442426649383326,0.30479916950281,0.197146034949825
2163.92673172614,0.218403684554606,0.288291845645189,0.095962040116512,0.245405956039802,0.0925248999392841
1971.47999252647,0.210597676793682,0.149022112994157,0.146627883522478,0.286675679128453,0.101573267180875
3374.16994626819,0.435212014791252,0.257802529829785,0.208333581902644,0.231353100488543,0.110680118116053
6990.38176639014,0.424893016368618,0.195179744370859,0.242336195297383,0.340148972263918,0.09407623398297
3940.7904882454,0.300263868988516,0.159579182202588,0.286580267638449,0.354821086834213,0.0746803047797053
6801.09230765579,0.290749611959144,0.206840153435053,0.206929448110946,0.38034788697711,0.164477680676708
3234.52327880995,0.359815470552725,0.151492266238039,0.140963576970966,0.39216049723432,0.120734720890772
2601.27387609493,0.41853858430007,0.294975400062963,0.643048303651374,0.421399005227018,0.0805809469579594
4318.49372367861,0.16462714534964,0.297805407577983,0.193618602761383,0.279106925010697,0.210061383918182
3120.86982640074,0.513304798704364,0.160580085721196,0.340358626250077,0.319653267467662,0.0936997319988827
1935.44226934071,0.288361493911338,0.183291482026537,0.522270259922594,0.349064790114617,0.134435606253509
4299.07297945332,0.397074479066536,0.275022874643479,0.350051824762312,0.426496978519603,0.392396947660425
3967.58353686338,0.292318387158158,0.200342906713061,0.263165469936287,0.243791502444731,0.0605155393714517
11720.7182437819,0.338699543976421,0.180255233011758,0.203547343043357,0.348834625430915,0.0698884822304474
3094.37119949486,0.483203207917706,0.203060489512576,0.25219753079071,0.447338801739726,0.163065617100953
4440.56238727242,0.348018362837527,0.185445543426647,0.94256276972636,0.320529977738422,0.106517468832417
5682.0994876204,0.358964766389515,0.404330463686738,0.312308382557674,0.353107270067744,0.11384413611761
3407.85814039818,0.480706422595516,0.175937298299804,0.552405549166186,0.237564363953292,0.116843981220669
6829.24977454364,0.272008824535411,0.1319814026904,0.374876819130201,0.286308851120998,0.102904001986841
3992.43027716673,0.216313595058946,0.123180478297354,0.447242717257632,0.376969974958761,0.191441039992518
7991.75072387304,0.159315943783698,0.138719262441617,0.18326754614857,0.302826040911413,0.133676459386599
4792.65298460166,0.456900788863076,0.180273425980845,0.175079514728314,0.64950668274451,0.129505412351284
5164.80460874443,0.300382863109227,0.205015154988421,0.183764068280508,0.224422191368013,0.125381729820426
8018.48593567522,0.236623135355568,0.121044817910348,0.216303053294974,0.43068283875296,0.206589988816595
3266.82722112172,0.404202935496477,0.122784646656704,0.529872513779614,0.243744515174089,0.229775709238259
4381.66277724869,0.286712686312615,0.213225439548593,0.472501819104486,0.226201873753811,0.124250503648601
3852.9935092389,0.46795405869589,0.218494160542071,0.163567976378332,0.325561918730693,0.122031597367766
2783.99009247889,0.672306357362082,0.261669745231926,0.520322824102854,0.368307848370601,0.0744556781696769
3321.77173415373,0.952774288408823,0.304726686057141,0.367904485164898,0.36342216890151,0.111558177977759
5889.37872750368,0.222837467202512,0.295811098924876,0.807729795867216,0.213764046194837,0.0590444328887809
2660.8938868153,0.338192938032751,0.146575202668385,0.292183077153798,0.2763827311927,0.139165372242643
3254.47442852417,0.358113890592552,0.258860832088248,0.0661552234830419,0.370226830261278,0.105719353961314
2704.940505231,0.275027551664514,0.10411828148188,0.272736428558978,0.360246482799971,0.323821494910734
4256.85435607041,0.138092766058575,0.126839782764502,0.10599237826671,0.320706137156412,0.212671600933544
7419.12337727112,0.665904904511752,0.341417075683148,0.342064855482996,0.227216510159791,0.131927651703525
4562.01783024941,0.27018211437502,0.218249071885098,0.247234886831505,0.421756918201816,0.155402904712403
2371.13294474131,0.381703026871534,0.365406476686552,0.288987535526381,0.277727295791486,0.0684576731507359
3534.47139637161,0.174576044983366,0.193281128598744,0.366995095147964,0.419226979867491,0.133238290396568
6517.47722038543,0.186127978116804,0.210609784258995,0.174136125676808,0.290383723237884,0.141384797770964
3998.14829977856,0.223078250202115,0.150862570114334,0.217995606627851,0.347425741049103,0.131497989268794
5131.96373116845,0.63540436211755,0.17854622423503,0.123255604291502,0.333763680235965,0.239418977633529
3593.41288232606,0.461334187182311,0.238906153321499,0.186622987886708,0.408435350014097,0.117351139399133
2757.89605040776,0.412837557060539,0.303665440784733,0.560096492770149,0.252506679348249,0.157047717325772
2274.20792289723,0.459603206602985,0.238073949650669,0.15096687398467,0.255798583454426,0.100636295624608
4609.93970650242,0.279706872937184,0.20645472026489,0.260015830450724,0.407336241689149,0.0504315477573743
3705.03444699975,0.349577081524186,0.342896023628349,0.254571735833177,0.230860370992081,0.039037912576229
3364.19780021961,0.925786580574236,0.297206305212446,0.488819881436366,0.277701691914255,0.147093279376613
2411.42661745558,0.379431568078366,0.312827416573055,0.316424200377675,0.430842552273931,0.170306073167484
3707.22555462667,0.337300414980994,0.457584659014726,0.189806026966456,0.229042569355308,0.0412124056724978
2249.23200528741,0.436324164002918,0.329011062842811,0.252572615160147,0.402370091099949,0.165778046027511
2349.17084565415,0.478684187420755,0.200354578085266,0.529490187444493,0.319345051067911,0.272525836565554
4601.96882252752,0.373639824774734,0.312851990471898,0.10138434614657,0.349162460143028,0.207604124106055
4283.12403098681,0.30356542940334,0.53711808651366,0.24286054370625,0.553270947003245,0.191904678788188
3258.84923205785,0.307969985142365,0.16985592288292,0.329158691690028,0.294666097730758,0.186331315416014
3658.80438153045,0.751400969039251,0.45911043087648,0.343136188736008,0.311435178981779,0.111009232629765
6098.21636235771,0.452583367459865,0.23589481709906,0.363597140590329,0.32984654954864,0.0811525803402477
5918.79647817001,0.257240169734634,0.289897040655433,0.176698788351411,0.182270881633746,0.0621975976433114
4145.68073284524,0.179380670430407,0.134758536002602,0.80724623041515,0.322310147891864,0.187806797033856
6430.3152996743,0.242969585781836,0.268684107711355,0.313182000189135,0.280594701673869,0.122475367389982
4321.79082654687,0.173285293950393,0.545629874547706,0.31446296635319,0.456980340941664,0.122113524133032
7746.57000603526,0.19985491298674,0.237839035413435,0.238121761112348,0.282921808817623,0.0997329726679158
3755.32506046825,0.563929840481072,0.3606056583457,0.346899698944869,0.290336093052422,0.0756843513671134
3532.29479805887,0.326674738284896,0.43463801599266,0.124760458566537,0.248323517454707,0.0546822915640101
5101.36823903256,0.410099378038871,0.619067468388124,0.201955555552677,0.294935246478114,0.0906844238263692
3886.59278340153,0.319868552484806,0.250105380669979,0.115230224605828,0.391306762384325,0.0830267479055423
4557.78769766528,0.503648754218285,0.20517844804879,0.245970454539975,0.391110328761136,0.0749654252371377
2485.3178580544,0.120752265925648,0.223319062654638,0.30784728079049,0.339550920219631,0.141443849945173
6499.82426576307,0.574161710748721,0.203987385490278,0.201111779425934,0.317847605217386,0.0661718246454985
3191.13902382146,0.339965468486156,0.145231947454401,0.23106731692069,0.376270496388974,0.0966172090249681
4197.5728379337,0.391548374808291,0.208003684148627,0.264516743229917,0.299707791622046,0.0833296439328498
2831.75379104767,0.835279146866776,0.127228719111304,0.114084888848269,0.286384523756274,0.118734915632707
4059.58974355,0.315414836490857,0.692527131872406,0.167537293297862,0.292157389430979,0.079267789121524
3965.77686476573,0.396318928846197,0.163472552343863,0.231609516338758,0.44169061353222,0.114902935882296
3633.25351559153,0.208443334969366,0.21964219409104,0.296150355626594,0.272911027666683,0.212737978633199
3002.01733324852,0.255384112837095,0.232965452066042,0.480080605612325,0.239994212867878,0.0510274654898853
2019.36437780038,0.547231933771143,0.153827376025253,0.588285734444266,0.286249280419845,0.078158730079134
5333.74767924634,0.254937623046789,0.0911268267101629,0.175908378693333,0.282748856774359,0.129709256546021
5364.14521168972,0.573121012225991,0.283703661604175,0.395484501181778,0.205408865248503,0.124841194181295
5408.56155516651,0.356688541999654,0.457692778816641,0.816820355792607,0.451380047564329,0.105079937962637
5242.39073817826,0.489673910272585,0.346628604622315,0.31618644361984,0.334005866560196,0.0820545454317061
3455.3021259755,0.552370747853153,0.483196396133957,0.418379305362974,0.367478657637611,0.0919042239952784
4012.22513493456,0.440837289054509,0.156979161618816,0.804142997926814,0.286527268468822,0.113642146192847
4603.03901557512,0.44571387387903,0.253944328689457,0.108878053128804,0.252386472648398,0.204736000299126
5424.15894383317,0.293095838769993,0.202568510295167,0.311362970521022,0.328174023208214,0.128345285046049
2352.44612261912,0.46012677981616,0.342943936343718,0.649630460314357,0.298840637809713,0.237770781915811
2809.61309600818,0.19671254366162,0.258339095622069,0.721983864711124,0.422028396328782,0.128273483137563
7834.1639675062,0.258248208315855,0.189718935754803,0.21491105003464,0.450033111828082,0.0799347962303007
5117.15854226275,0.499599262994982,0.313891218028836,0.354953911762461,0.275907537698559,0.0877846354342718
2941.63850825253,0.143624821889822,0.180919962415534,0.116481772906191,0.404578439553635,0.0526068806619467
4369.3539538398,0.247659596580808,0.197236760261445,0.258854932715315,0.315709405279571,0.183671122188086
3943.38665098729,0.48116655726424,0.218213513377901,0.176246950977099,0.485175376530228,0.129965597525059
2398.0597905376,0.459645484850215,0.294117346541805,0.230599899004693,0.382134620837418,0.105956701592663
5283.78458464302,0.507960365961088,0.182778772742042,0.179036316626955,0.287325042631876,0.21356617221164
4318.59521857028,0.459754202455674,0.418363323013216,0.130742781369637,0.357670865772,0.146193137472264
2191.66089566587,0.249183688923939,0.238401038040042,0.252463145916424,0.325403156855716,0.170019833869197
4762.61935590285,0.187043682649982,0.226494879823889,0.224905482777557,0.278008304849314,0.0806465699203518
2281.77958992436,0.322741116541801,0.165617895201957,0.346572932697144,0.358390293547308,0.142107185485034
5610.60484413373,0.291961663300006,0.366843655299251,0.573728548580613,0.386834700087874,0.148143086781502
3581.35469469162,0.247342463472633,0.218408884495121,0.20123291064427,0.260833421529771,0.0922356462368174
3105.20479127497,0.25142006585933,0.19977245604573,0.390803713022544,0.193678974215318,0.229219285328911
4834.42491702708,0.151377823034557,0.195457528822233,0.324338871154326,0.303403542600876,0.114497389654806
3271.46104738845,0.385916401870806,0.10128631502866,0.248219860558928,0.286674956887152,0.164061047652788
